F116,F115,F117,F120,F123,F110,F105,F68,F101,F104,F65,F22,F72,F25,F3-NA,F3-String,F3-int,F15-NA,F15-public,F126,F41,F77
-1.0,-1.0,0.07547169811320754,0.08480126588811351,0.08480126588811351,-0.8490566037735849,1.0,235,0.852112676056338,0.3620689655172414,5,3,7959,2897,1,0,0,1,0,0,610,2300
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.4798387096774194,0.640625,15,2,8134,3064,1,0,0,1,0,0,41,2222
-1.0,-1.0,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,1.0,56,0.1947743467933492,1.0100502512562817,23,3,7142,2503,1,0,0,1,0,0,3,4085
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3975308641975309,0.19661016949152546,11,2,8134,3064,1,0,0,1,1,0,241,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.375,88,0.4899328859060403,0.4691358024691358,17,2,7791,2804,1,0,0,1,1,0,1,6626
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,53,0.1892123287671233,0.8666666666666667,40,2,8134,3064,1,0,0,1,0,1,3,6969
-0.5,-1.0,0.07142857142857142,0.081104871355322,0.081104871355322,-0.8571428571428571,1.0,53,0.20903522205206732,1.0666666666666669,22,3,8134,3064,1,0,0,1,0,0,3,6969
0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.5714285714285714,0.3428571428571429,7,3,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.07407407407407407,0.3712370758067992,0.3712370758067992,-0.7777777777777778,1.0,4,0.6746987951807228,0.6086956521739131,4,3,13323,862,1,0,0,1,0,0,0,8272
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.5698924731182796,0.7611940298507462,11,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.0,3.2208844613994704e-05,3.2208844613994704e-05,-1.0,0.09090909090909093,4,0.4168618266978923,0.2251655629139073,9,3,3164,1348,1,0,0,1,0,0,0,1999
0.0,-1.0,0.1,0.023834639568557327,0.023834639568557327,-0.8,1.0,151,0.5642857142857143,0.3012048192771085,6,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.2608695652173913,0.018972308598876112,0.018972308598876112,-0.4782608695652174,1.0,235,0.6765267175572519,1.4861878453038675,22,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,88,0.8285714285714286,0.08695652173913042,2,2,7482,2621,1,0,0,1,0,0,93,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.9230769230769232,53,0.6759259259259259,0.423728813559322,7,2,1710,388,1,0,0,1,0,0,3,545
1.0,0.5,0.2857142857142857,0.4843410085820645,0.4843410085820645,-0.42857142857142855,1.0,278,0.7236842105263158,0.5550351288056206,28,2,22821,1931,1,0,0,1,0,0,868,2237
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,5,0.9965870307167236,0.35356200527704484,24,2,2556,879,1,0,0,1,0,0,0,1391
-1.0,-0.9473684210526316,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,56,0.9324729891956782,0.5530101225359616,129,2,7791,2804,1,0,0,1,0,0,3,6621
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2981927710843373,0.2425531914893617,10,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.35523114355231145,0.4693877551020408,7,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.2388535031847133,0.3640776699029126,7,2,7392,2578,1,0,0,1,0,0,241,6227
-1.0,-1.0,0.2,0.03272016230873249,0.03272016230873249,-0.6,0.13157894736842105,56,0.4551724137931034,0.47560975609756106,5,3,5586,2137,1,0,0,1,0,0,3,4421
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.408,0.7622950819672131,8,2,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,88,0.044715447154471545,0.18438003220611915,83,3,7791,2804,1,0,0,1,0,0,1,6626
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2565217391304348,0.31690140845070425,6,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,0.0022775294690879104,0.0022775294690879104,-1.0,0.13157894736842105,56,0.6540229885057471,0.47560975609756106,5,2,5586,2137,1,1,0,1,0,0,3,3219
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,55,0.5902270103886109,1.2178690874343048,187,2,8134,3064,1,0,0,1,0,0,33,6702
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.4043715846994536,0.7934782608695652,3,2,5543,2127,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.3522388059701492,1.4715447154471544,10,2,8134,3064,1,0,0,1,0,0,41,1462
-1.0,-1.0,0.06349206349206349,0.08480126588811351,0.08480126588811351,-0.873015873015873,1.0,235,0.8017751479289941,0.4104234527687297,16,3,8134,3064,1,0,0,1,0,0,610,4742
-0.5,-1.0,0.07142857142857142,0.081104871355322,0.081104871355322,-0.8571428571428571,1.0,53,0.3453292496171516,1.0666666666666669,22,3,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,151,0.5034013605442177,0.4195011337868481,12,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,151,0.4990706319702602,0.5778145695364238,14,2,8134,3064,1,1,0,1,0,0,241,2337
0.0,-1.0,0.27586206896551724,0.081104871355322,0.081104871355322,-0.4482758620689655,1.0,53,0.1483050847457627,0.4814814814814815,7,3,8134,3064,1,0,0,1,1,0,3,6969
0.0,0.0,0.3461538461538461,0.42773363918857626,0.42773363918857626,-0.3076923076923077,1.0,39,0.8958333333333334,0.2424242424242425,5,3,7165,76,1,0,0,1,0,0,73,763
-1.0,-1.0,0.06349206349206349,0.08480126588811351,0.08480126588811351,-0.873015873015873,1.0,235,0.7514792899408284,0.4104234527687297,16,3,8134,3064,1,0,0,1,0,0,610,4742
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,8,0.6003430531732419,0.3771929824561404,12,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,0.03272016230873249,0.03272016230873249,-1.0,1.0,14,0.3468286099865047,0.4384787472035794,12,1,8134,3064,1,0,0,1,0,0,98,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,6,0.8980582524271845,0.7058823529411765,13,2,7791,2804,1,0,0,1,0,0,0,6626
-1.0,-1.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,235,0.1565040650406504,0.5277296360485269,46,3,8134,3064,1,0,0,1,1,0,610,6969
-1.0,-1.0,0.04385964912280702,0.28036495254003496,0.28036495254003496,-0.912280701754386,0.5789473684210527,86,0.7408637873754153,0.591715976331361,15,3,7195,3454,1,0,0,1,0,0,0,12267
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.4615384615384616,151,0.4326018808777429,0.3492822966507177,6,2,8134,3064,1,0,0,1,0,0,241,2218
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2601010101010101,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,3,0.5854126679462572,0.0779510022271715,47,3,8134,3064,1,0,0,1,0,0,0,6969
0.0,-1.0,0.045454545454545456,0.08480126588811351,0.08480126588811351,-0.9090909090909092,1.0,151,0.19,0.5431034482758621,10,3,8134,3064,1,0,0,1,0,2,241,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.3323442136498516,0.21721311475409835,10,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,26,0.6561264822134387,0.41216216216216217,12,2,8134,3064,1,0,0,1,0,0,17,6969
-1.0,-0.6,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.15384615384615385,14,0.9233226837060704,0.7935483870967742,14,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.02127659574468085,0.08480126588811351,0.08480126588811351,-0.9574468085106383,0.07291666666666667,56,0.29063286587558435,0.2879156528791565,132,3,7791,2804,1,1,0,1,0,0,3,6626
0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.07904191616766468,0.4647058823529412,27,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,39,0.4550898203592814,1.0869565217391304,7,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.02127659574468085,0.08480126588811351,0.08480126588811351,-0.9574468085106383,1.0,56,0.6380798274002157,0.2879156528791565,132,3,7791,2804,1,0,0,1,0,0,3,6621
0.0,-1.0,0.14285714285714285,0.018972308598876112,0.018972308598876112,-0.7142857142857143,1.0,151,0.35931790499390986,0.6214442013129103,22,3,8134,3064,1,0,0,1,0,5,241,1816
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,14,0.2949852507374631,0.6573033707865169,15,2,8134,3064,1,0,0,1,0,0,98,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.6,235,0.7368421052631579,0.25146198830409355,5,3,3012,1217,1,0,0,1,0,0,610,1650
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,38,0.4722222222222222,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
0.0,-1.0,0.27586206896551724,0.081104871355322,0.081104871355322,-0.4482758620689655,1.0,4,0.8035714285714286,1.054054054054054,3,3,4197,1798,1,0,0,1,0,0,0,3032
-1.0,-1.0,0.07142857142857142,0.08480126588811351,0.08480126588811351,-0.8571428571428571,1.0,8,0.313893653516295,0.3771929824561404,12,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2997032640949555,0.21721311475409835,10,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,16,0.9816666666666668,0.7814569536423841,28,3,8134,3064,1,0,0,1,0,0,41,3006
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.2857142857142857,16,0.4101382488479263,1.1058823529411763,9,2,4740,2001,1,0,0,1,0,0,41,3575
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.5663082437275986,0.7611940298507462,11,2,8134,3064,1,0,0,1,0,0,241,6969
0.0,0.0,0.21739130434782608,0.4070964043141743,0.4070964043141743,-0.4239130434782609,1.0,118,0.5019157088122606,0.21164021164021168,9,3,13591,277,1,0,0,1,0,0,160,2873
-0.5,-1.0,0.07142857142857142,0.081104871355322,0.081104871355322,-0.8571428571428571,1.0,26,1.6702127659574468,0.23728813559322035,14,3,8134,3064,1,0,0,1,0,0,17,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,151,0.8642857142857143,0.5771812080536913,12,2,8134,3064,1,0,0,1,0,0,241,6969
0.0,-1.0,0.25,0.2965217876264129,0.2965217876264129,-0.5,1.0,39,0.5792580101180439,0.8666666666666667,22,3,17709,2264,1,0,0,1,0,0,57,6058
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.35200000000000004,0.7622950819672131,8,2,8134,3064,1,0,0,1,0,0,3,6969
0.0,-0.6,0.04651162790697674,0.08480126588811351,0.08480126588811351,-0.9069767441860463,1.0,151,0.22135416666666666,0.2901353965183752,16,2,8134,3064,1,0,0,1,0,2,241,6166
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,151,0.5662650602409639,0.4557823129251701,4,3,4429,1876,1,0,0,1,0,0,241,2491
-1.0,-1.0,0.07547169811320754,0.08480126588811351,0.08480126588811351,-0.8490566037735849,1.0,53,0.9940652818991098,0.9794520547945206,24,3,8134,3064,1,0,0,1,1,0,3,6969
0.0,-1.0,0.045454545454545456,0.08480126588811351,0.08480126588811351,-0.9090909090909092,1.0,56,0.4421052631578947,0.10294117647058824,6,3,7791,2804,1,0,0,1,0,0,3,6626
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,39,0.4494382022471911,0.6404494382022472,11,3,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2525252525252525,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,3.2208844613994704e-05,3.2208844613994704e-05,-1.0,0.2222222222222222,4,0.5292740046838408,0.2251655629139073,9,3,3164,1348,1,0,0,1,0,0,0,1999
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.35714285714285715,0.4537037037037037,20,2,8134,3064,1,0,0,1,0,0,41,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,8,0.8280542986425339,0.3071428571428572,25,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,0.023834639568557327,0.023834639568557327,-1.0,1.0,235,0.8989710009354537,0.4515103338632751,64,2,8134,3064,1,0,0,1,0,0,610,1708
0.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.32,235,0.4440700808625337,0.43778280542986425,41,2,8134,3064,1,0,0,1,0,91,610,12
0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.3478260869565217,0.3055555555555556,9,2,5173,2064,1,0,0,1,0,0,0,4008
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,16,0.8726899383983573,0.3226837060702875,23,2,8134,3064,1,1,0,1,0,27,41,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.9197080291970804,0.3439306358381503,13,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.34306569343065696,0.4693877551020408,7,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.34549878345498786,0.4693877551020408,7,2,8134,3064,1,0,0,1,0,0,241,6969
-0.3333333333333333,-0.3877551020408163,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,1.0,52,0.4473265546102234,0.4837847262582821,297,3,8134,3064,1,0,0,1,0,116,124,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.24852767962308606,0.6568848758465011,22,2,8134,3064,1,0,0,1,0,1,610,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.4646153846153846,0.7295597484276729,7,2,8134,3064,1,0,0,1,1,1,610,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,235,0.9990956364458512,0.5846464646464646,124,2,8134,3064,1,0,0,1,0,18,610,1659
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.7142857142857143,53,0.25116279069767444,0.6097560975609756,5,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.3043478260869565,0.16333333333333333,11,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.5714285714285714,0.08480126588811351,0.08480126588811351,0.14285714285714285,1.0,235,0.14175686927560366,0.5887815750371471,92,2,8134,3064,1,0,0,1,0,5,610,6969
0.0,0.0,0.3191489361702128,0.4843410085820645,0.4843410085820645,-0.2765957446808511,0.2835820895522388,56,0.15112994350282485,0.15184815184815184,41,2,12763,203,1,0,0,1,0,2,177,3842
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,88,0.5570469798657718,0.4691358024691358,17,2,7791,2804,1,0,0,1,0,0,1,6626
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.7222222222222222,0.423728813559322,7,2,1710,388,1,0,0,1,0,0,3,545
0.0,0.0,0.1746031746031746,0.11778620008148095,0.11778620008148095,-0.32275132275132273,1.0,87,0.8095238095238095,0.9285714285714286,3,3,14286,326,1,0,0,1,1,0,113,3568
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.5102739726027398,0.8666666666666667,40,2,8134,3064,1,0,0,1,0,1,3,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,16,0.3593429158110883,0.3226837060702875,23,2,8134,3064,1,0,0,1,0,27,41,6969
-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,70,0.7769784172661871,0.5189873417721519,23,2,8134,3064,1,0,0,1,0,0,68,6735
0.0,0.0,0.07142857142857142,0.42773363918857626,0.42773363918857626,-0.8571428571428571,1.0,65,0.927927927927928,0.2,6,2,7543,158,1,0,0,1,0,0,370,3563
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.5873821609862219,0.7316735822959889,23,2,8134,3064,1,0,0,1,1,1,610,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,2,0.8408304498269896,0.4705882352941176,9,2,8134,3064,1,0,0,1,0,0,0,6969
0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.8723404255319149,0.3333333333333333,3,3,8134,3064,1,0,0,1,1,0,0,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.4507042253521127,0.3620689655172414,5,2,7959,2897,1,0,0,1,0,0,610,6794
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.8461538461538461,52,0.5214285714285715,0.05982905982905984,5,2,3164,1348,1,0,0,1,0,0,124,1999
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.2835209825997953,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.58,0.7622950819672131,8,2,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.42857142857142855,16,0.4147465437788018,1.1058823529411763,9,2,4740,2001,1,0,0,1,0,0,41,3575
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,14,0.42700729927007297,0.6642857142857143,72,2,8134,3064,1,0,0,1,0,0,98,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.8571428571428571,53,0.2558139534883721,0.6097560975609756,5,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,2,0.8027681660899654,0.4705882352941176,9,2,8134,3064,1,0,0,1,0,0,0,6969
0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,16,0.5945945945945946,0.3636363636363637,4,2,4132,1788,1,0,0,1,1,0,41,2967
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.06896551724137931,35,0.2544080604534005,0.7572815533980582,17,2,8134,3064,1,0,0,1,0,0,10,6969
-1.0,-1.0,0.0,0.023834639568557327,0.023834639568557327,-1.0,0.4864864864864865,8,0.541507024265645,0.608922638822971,166,1,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-0.8461538461538461,0.07692307692307693,0.3712370758067992,0.3712370758067992,-0.8076923076923077,0.6666666666666666,6,0.5238685678859268,0.3982558139534884,81,1,17709,2264,1,0,0,1,0,0,0,9256
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.484599589322382,0.3226837060702875,23,2,8134,3064,1,0,0,1,0,27,41,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.2,53,0.5391304347826087,0.33783783783783783,5,2,4429,1876,1,0,0,1,0,0,3,3264
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.6666666666666666,151,0.7341839447102605,0.5446685878962536,117,3,8134,3064,1,0,0,1,0,0,241,2245
0.0,-0.6,0.04651162790697674,0.08480126588811351,0.08480126588811351,-0.9069767441860463,1.0,151,0.19140625,0.2901353965183752,16,2,8134,3064,1,0,0,1,0,2,241,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2575757575757576,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.675,235,0.7692307692307693,0.25146198830409355,5,3,3012,1217,1,0,0,1,0,0,610,1650
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.5207373271889401,1.1058823529411763,9,2,4740,2001,1,0,0,1,0,0,41,3448
0.0,0.0,0.1746031746031746,0.11778620008148095,0.11778620008148095,-0.32275132275132273,1.0,56,0.0903954802259887,0.15184815184815184,41,3,12763,203,1,0,0,1,0,2,177,3842
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.5082417582417582,0.4537037037037037,20,2,8134,3064,1,0,0,1,0,0,41,6969
-1.0,-1.0,0.29411764705882354,0.00544211798069462,0.00544211798069462,-0.4117647058823529,1.0,4,0.9186182669789228,0.3595505617977528,10,3,3164,1348,1,1,0,1,0,0,0,1999
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.6356466876971609,0.9536723163841808,82,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.4841351074718526,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,1462
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3284671532846715,0.4693877551020408,7,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.9382716049382716,0.4318181818181818,9,2,6393,2336,1,0,0,1,0,0,0,5228
0.0,-1.0,0.0,0.4070964043141743,0.4070964043141743,0.0,0.4,60,0.5453333333333333,0.4012605042016807,31,2,10803,20,1,0,0,1,0,0,401,1560
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,53,0.17005988023952096,0.4647058823529412,27,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.25505050505050497,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,88,0.04123112659698026,0.18438003220611915,83,3,7791,2804,1,0,0,1,0,0,1,6626
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.6451612903225806,56,0.335,0.3,5,3,7791,2804,1,0,0,1,0,0,3,6621
-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,88,0.04355400696864112,0.18438003220611915,83,3,7791,2804,1,0,0,1,0,0,1,6626
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,16,0.5412087912087912,0.4537037037037037,20,2,8134,3064,1,0,0,1,0,0,41,6969
-1.0,-1.0,0.06349206349206349,0.08480126588811351,0.08480126588811351,-0.873015873015873,1.0,235,0.7554744525547445,0.3439306358381503,13,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.07547169811320754,0.08480126588811351,0.08480126588811351,-0.8490566037735849,1.0,235,0.9859154929577464,0.3620689655172414,5,3,7959,2897,1,0,0,1,0,0,610,5095
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,39,0.5508982035928144,1.0869565217391304,7,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.5351027397260274,0.8666666666666667,40,2,8134,3064,1,0,0,1,0,1,3,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.3333333333333333,8,0.108301404853129,0.608922638822971,166,2,8134,3064,1,0,0,1,0,0,0,1493
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.5878136200716846,0.7611940298507462,11,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,3,0.9558541266794626,0.0779510022271715,47,2,8134,3064,1,0,0,1,0,0,0,6969
