F116,F115,F117,F120,F123,F110,F105,F68,F101,F104,F65,F22,F72,F25,F3-NA,F3-String,F3-int,F15-NA,F15-public,F126,F41,F77
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.6,235,0.7368421052631579,0.25146198830409355,5,3,3012,1217,1,0,0,1,0,0,610,1650
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3160493827160494,0.19661016949152546,11,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3135802469135803,0.19661016949152546,11,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.07407407407407407,0.3712370758067992,0.3712370758067992,-0.7777777777777778,1.0,4,0.6746987951807228,0.6086956521739131,4,3,13323,862,1,0,0,1,0,0,0,8272
0.0,-1.0,0.1,0.023834639568557327,0.023834639568557327,-0.8,1.0,235,0.2270531400966184,0.13291139240506328,17,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,235,0.3264733395696913,0.4515103338632751,64,3,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.30864197530864196,0.19661016949152546,11,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,16,0.6472081218274112,0.4279475982532751,27,3,2319,755,1,0,0,1,0,0,0,1154
-1.0,-0.3877551020408163,0.16666666666666666,0.08480126588811351,0.08480126588811351,-0.6666666666666666,0.6666666666666666,52,0.9957114200733208,0.4837847262582821,297,3,8134,3064,1,0,0,1,0,116,124,846
-1.0,-1.0,0.2,0.03272016230873249,0.03272016230873249,-0.6,0.4166666666666667,88,0.21834862385321105,0.6323024054982818,34,3,7791,2804,1,0,0,1,0,0,1,5586
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,39,0.14452709883103082,0.8533333333333334,40,2,8134,3064,1,0,0,1,0,0,0,6969
0.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,151,0.7118553960659224,0.5446685878962536,117,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,16,0.9816666666666668,0.7814569536423841,28,3,8134,3064,1,0,0,1,0,0,41,3006
-1.0,-1.0,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,1.0,56,0.1947743467933492,1.0100502512562817,23,3,7142,2503,1,0,0,1,0,0,3,4085
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.3785569105691057,0.5277296360485269,46,1,8134,3064,1,0,0,1,0,0,610,2245
-1.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,16,0.7766666666666666,0.7814569536423841,28,2,8134,3064,1,0,0,1,0,0,41,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,26,0.6561264822134387,0.41216216216216217,12,2,8134,3064,1,0,0,1,0,0,17,6969
0.0,-0.3877551020408163,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.6363636363636364,52,0.10347928339212838,0.4837847262582821,297,2,8134,3064,1,0,0,1,0,116,124,521
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.9209039548022598,0.6666666666666666,7,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.26262626262626265,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,16,0.5247252747252747,0.4537037037037037,20,2,8134,3064,1,0,0,1,1,0,41,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,88,0.5570469798657718,0.4691358024691358,17,2,7791,2804,1,0,0,1,0,0,1,6626
-1.0,-1.0,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,0.3333333333333333,52,0.5120967741935484,0.38926174496644295,4,2,1710,388,1,0,0,1,0,0,124,545
-1.0,0.3333333333333333,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.3673272112131464,0.484621778886118,64,2,8134,3064,1,0,0,1,0,1,610,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.08695652173913042,235,0.3976047904191617,0.7791262135922329,25,2,8134,3064,1,0,0,1,0,0,610,6489
0.0,0.0,0.0,0.42773363918857626,0.42773363918857626,-1.0,1.0,57,0.9351851851851852,0.2278481012658228,4,2,7382,115,1,0,0,1,0,0,290,521
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.42857142857142855,16,0.4147465437788018,1.1058823529411763,9,2,4740,2001,1,0,0,1,0,0,41,3575
0.0,-1.0,0.1,0.023834639568557327,0.023834639568557327,-0.8,1.0,14,0.1393188854489164,0.7919463087248322,12,3,8134,3064,1,0,0,1,0,0,98,6969
-1.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,16,0.7766666666666666,0.7814569536423841,28,2,8134,3064,1,0,0,1,0,0,41,6969
0.0,-1.0,0.04651162790697674,0.08480126588811351,0.08480126588811351,-0.9069767441860463,1.0,235,0.2544642857142857,0.5327868852459017,8,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,235,0.1509433962264151,0.43778280542986425,41,3,8134,3064,1,0,0,1,0,91,610,3575
0.0,0.0,0.21739130434782608,0.4070964043141743,0.4070964043141743,-0.4239130434782609,1.0,118,0.5019157088122606,0.21164021164021168,9,3,13591,277,1,0,0,1,0,0,160,2873
0.0,0.0,0.1111111111111111,0.14753001392947815,0.14753001392947815,-0.6913580246913579,0.8333333333333334,4,0.4748201438848921,0.7692307692307693,13,2,17993,2411,1,0,0,1,1,0,0,973
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3975308641975309,0.19661016949152546,11,2,8134,3064,1,0,0,1,1,0,241,6969
-1.0,-0.6,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,151,0.373046875,0.2901353965183752,16,2,8134,3064,1,0,0,1,0,2,241,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.6428571428571429,19,0.4108187134502924,0.6061452513966481,25,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.8333333333333334,88,0.9783889980353636,0.3577981651376147,27,2,7791,2804,1,0,0,1,0,0,1,6626
-1.0,-1.0,0.2,0.03272016230873249,0.03272016230873249,-0.6,1.0,3,0.18618042226487524,0.0779510022271715,47,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.02127659574468085,0.023834639568557327,0.023834639568557327,-0.9574468085106383,0.4444444444444444,35,0.7331378299120235,0.40049751243781095,14,2,8134,3064,1,0,0,1,0,0,10,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.9506172839506172,0.4318181818181818,9,2,6393,2336,1,0,0,1,0,0,0,5228
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,55,0.17435897435897435,1.2602739726027397,27,2,8134,3064,1,0,0,1,0,0,33,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.24852767962308606,0.6568848758465011,22,2,8134,3064,1,0,0,1,0,1,610,6969
0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,52,0.42138364779874216,1.0147058823529411,7,2,8134,3064,1,0,0,1,1,0,124,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,151,0.5662650602409639,0.4557823129251701,4,3,4429,1876,1,0,0,1,0,0,241,2491
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.2,53,0.5391304347826087,0.33783783783783783,5,2,4429,1876,1,0,0,1,0,0,3,3264
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.5663082437275986,0.7611940298507462,11,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,16,0.2774725274725275,0.4537037037037037,20,2,8134,3064,1,0,0,1,0,0,41,6969
-1.0,-0.3877551020408163,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,52,0.4562495676834751,0.4837847262582821,297,2,8134,3064,1,0,0,1,1,116,124,6969
0.0,0.0,0.07142857142857142,0.42773363918857626,0.42773363918857626,-0.8571428571428571,1.0,65,0.927927927927928,0.2,6,2,7543,158,1,0,0,1,0,0,370,3563
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,39,0.4494382022471911,0.6404494382022472,11,3,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.9394076418720324,0.5846464646464646,124,2,8134,3064,1,0,0,1,1,18,610,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,52,0.622680412371134,0.2870662460567823,5,2,8134,3064,1,0,0,1,0,0,124,6969
-1.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,0.6666666666666666,6,0.9902912621359224,0.7058823529411765,13,2,7791,2804,1,0,0,1,1,0,0,6621
-1.0,-1.0,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,1.0,56,0.1947743467933492,1.0100502512562817,23,2,7142,2503,1,0,0,1,0,0,3,4085
0.0,-1.0,0.27586206896551724,0.081104871355322,0.081104871355322,-0.4482758620689655,1.0,4,0.8035714285714286,1.054054054054054,3,3,4197,1798,1,0,0,1,0,0,0,3032
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,151,0.3076208178438662,0.5778145695364238,14,2,8134,3064,1,0,0,1,0,0,241,2337
-0.5,-1.0,0.07142857142857142,0.081104871355322,0.081104871355322,-0.8571428571428571,1.0,53,0.20903522205206732,1.0666666666666669,22,3,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.4841351074718526,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,1462
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,53,0.5436643835616438,0.8666666666666667,40,2,8134,3064,1,0,0,1,0,1,3,6969
0.0,0.0,0.3461538461538461,0.42773363918857626,0.42773363918857626,-0.3076923076923077,1.0,39,0.8958333333333334,0.2424242424242425,5,3,7165,76,1,0,0,1,0,0,73,763
-1.0,-1.0,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,1.0,6,0.3360995850622407,0.7298387096774194,16,2,7791,2804,1,0,0,1,0,0,0,5748
0.0,-0.6,0.04651162790697674,0.08480126588811351,0.08480126588811351,-0.9069767441860463,1.0,151,0.19140625,0.2901353965183752,16,2,8134,3064,1,0,0,1,0,2,241,6969
-1.0,0.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,53,0.8398967075532602,0.7158808933002482,74,3,8130,3021,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2601010101010101,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
0.0,-1.0,0.07865168539325842,0.03272016230873249,0.03272016230873249,-0.8426966292134831,1.0,88,0.8876262626262627,0.6934673366834171,21,3,7791,2804,1,0,0,1,0,0,1,3703
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.5207373271889401,1.1058823529411763,9,2,4740,2001,1,0,0,1,0,0,41,3448
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,53,0.7802547770700637,0.4307692307692308,12,2,7392,2578,1,1,0,1,0,0,3,6227
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.4646153846153846,0.7295597484276729,7,2,8134,3064,1,0,0,1,1,1,610,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3428571428571429,0.5771812080536913,12,2,8134,3064,1,0,0,1,0,0,241,6969
-0.3333333333333333,-0.3877551020408163,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,1.0,52,0.4473265546102234,0.4837847262582821,297,3,8134,3064,1,0,0,1,0,116,124,6969
0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.5714285714285714,0.3428571428571429,7,3,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,0.023834639568557327,0.023834639568557327,-1.0,0.525,8,0.5180076628352489,0.608922638822971,166,1,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.6356466876971609,0.9536723163841808,82,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.2280701754385965,0.005381474432391197,0.005381474432391197,-0.5263157894736842,0.1176470588235294,41,0.9252136752136751,0.6991869918699187,15,1,7508,1056,1,1,0,1,0,0,118,2456
-1.0,-1.0,0.07547169811320754,0.08480126588811351,0.08480126588811351,-0.8490566037735849,1.0,235,0.9859154929577464,0.3620689655172414,5,3,7959,2897,1,0,0,1,0,0,610,5095
0.0,0.0,0.2478632478632479,0.4070964043141743,0.4070964043141743,-0.3247863247863248,0.2857142857142857,87,0.7631578947368421,0.5066666666666667,5,2,12729,201,1,0,0,1,0,0,113,2011
-1.0,-0.6,0.02127659574468085,0.023834639568557327,0.023834639568557327,-0.9574468085106383,1.0,151,0.97265625,0.2901353965183752,16,2,8134,3064,1,1,0,1,0,2,241,1854
0.0,-1.0,0.045454545454545456,0.08480126588811351,0.08480126588811351,-0.9090909090909092,1.0,53,0.3242009132420091,0.4803149606299213,15,3,3075,1273,1,0,0,1,0,0,3,1910
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2575757575757576,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
0.0,0.0,0.3191489361702128,0.4843410085820645,0.4843410085820645,-0.2765957446808511,0.2835820895522388,56,0.15112994350282485,0.15184815184815184,41,2,12763,203,1,0,0,1,0,2,177,3842
-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,88,0.04355400696864112,0.18438003220611915,83,3,7791,2804,1,0,0,1,0,0,1,6626
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.5873821609862219,0.7316735822959889,23,2,8134,3064,1,0,0,1,1,1,610,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,235,0.9868859283930058,0.5887815750371471,92,2,8134,3064,1,0,0,1,0,5,610,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.35714285714285715,0.4537037037037037,20,2,8134,3064,1,0,0,1,0,0,41,6969
0.0,-1.0,0.02586206896551724,0.30515659998359235,0.30515659998359235,-0.9051724137931034,1.0,24,0.37373737373737376,0.6226415094339622,2,3,13325,3497,1,0,0,1,0,0,18,8567
-1.0,-1.0,0.02127659574468085,0.023834639568557327,0.023834639568557327,-0.9574468085106383,1.0,235,0.6108041743400859,0.7086247086247086,39,2,8134,3064,1,0,0,1,1,0,610,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,0.6666666666666666,2,0.8027681660899654,0.4705882352941176,9,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.0,0.023834639568557327,0.023834639568557327,-1.0,1.0,151,0.974074074074074,0.4320987654320987,6,3,8134,3064,1,1,0,1,0,0,241,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.4658469945355192,0.6762402088772846,22,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.2608695652173913,0.018972308598876112,0.018972308598876112,-0.4782608695652174,1.0,235,0.5953608247422679,0.4220963172804533,11,2,8134,3064,1,0,0,1,0,0,610,3937
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,151,0.912121212121212,0.5380710659898477,6,2,8134,3064,1,0,0,1,0,0,241,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.6885245901639344,0.7130890052356021,51,2,8134,3064,1,0,0,1,1,0,610,6969
-1.0,-1.0,0.06349206349206349,0.08480126588811351,0.08480126588811351,-0.873015873015873,0.873015873015873,5,0.7406143344709898,0.35356200527704484,24,2,2556,879,1,1,0,1,0,0,0,1391
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.4615384615384616,235,0.9175764192139738,0.6476578411405295,80,2,8134,3064,1,0,0,1,0,0,610,1645
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,53,0.3168859649122807,0.5019157088122606,11,3,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.2835209825997953,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.6743169398907104,0.7130890052356021,51,2,8134,3064,1,0,0,1,1,0,610,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.7652173913043478,0.3055555555555556,9,2,5173,2064,1,0,0,1,0,0,0,4008
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.8863636363636364,0.25892857142857145,6,2,8134,3064,1,0,0,1,0,0,610,6969
0.0,-1.0,0.045454545454545456,0.08480126588811351,0.08480126588811351,-0.9090909090909092,1.0,88,0.3225806451612903,0.2692307692307692,10,3,7791,2804,1,0,0,1,1,0,1,6626
-1.0,-1.0,0.02127659574468085,0.08480126588811351,0.08480126588811351,-0.9574468085106383,0.07291666666666667,56,0.29063286587558435,0.2879156528791565,132,3,7791,2804,1,1,0,1,0,0,3,6626
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.9382716049382716,0.4318181818181818,9,2,6393,2336,1,0,0,1,0,0,0,5228
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.19117647058823528,6,0.32261410788381745,0.7298387096774194,16,2,7791,2804,1,0,0,1,0,0,0,2844
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,14,0.4497354497354497,0.4322033898305085,6,2,8134,3064,1,0,0,1,0,0,98,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2525252525252525,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969
0.0,-0.6,0.04651162790697674,0.08480126588811351,0.08480126588811351,-0.9069767441860463,1.0,151,0.22135416666666666,0.2901353965183752,16,2,8134,3064,1,0,0,1,0,2,241,6166
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,16,0.2895522388059701,1.4715447154471544,10,2,8134,3064,1,0,0,1,0,0,41,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.3721286370597244,1.0666666666666669,22,2,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.10673076923076924,235,0.5130208333333334,0.08333333333333333,3,3,8134,3064,1,0,0,1,0,0,610,6969
-0.5,-1.0,0.07142857142857142,0.081104871355322,0.081104871355322,-0.8571428571428571,0.625,6,0.5461165048543689,0.7058823529411765,13,3,7791,2804,1,0,0,1,0,0,0,6626
0.0,-1.0,0.25,0.2965217876264129,0.2965217876264129,-0.5,1.0,39,0.5792580101180439,0.8666666666666667,22,3,17709,2264,1,0,0,1,0,0,57,6058
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,151,0.4990706319702602,0.5778145695364238,14,2,8134,3064,1,1,0,1,0,0,241,2337
-1.0,-1.0,0.29411764705882354,0.00544211798069462,0.00544211798069462,-0.4117647058823529,1.0,4,0.810304449648712,0.3595505617977528,10,3,3164,1348,1,1,0,1,0,0,0,1999
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.484599589322382,0.3226837060702875,23,2,8134,3064,1,0,0,1,0,27,41,6969
-1.0,-1.0,0.2727272727272727,0.023834639568557327,0.023834639568557327,-0.4545454545454545,1.0,235,0.6402627511591963,0.6966542750929368,53,2,8134,3064,1,0,0,1,0,129,610,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.6666666666666666,16,0.2614213197969543,0.4279475982532751,27,2,2319,755,1,0,0,1,0,0,0,1154
-1.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,3,0.9558541266794626,0.0779510022271715,47,2,8134,3064,1,0,0,1,0,0,0,6969
1.0,0.5,0.2857142857142857,0.4843410085820645,0.4843410085820645,-0.42857142857142855,1.0,278,0.7236842105263158,0.5550351288056206,28,2,22821,1931,1,0,0,1,0,0,868,2237
-1.0,-1.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,39,0.6734693877551021,1.1694915254237288,8,3,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,8,0.6003430531732419,0.3771929824561404,12,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-0.9121951219512195,0.07142857142857142,0.42773363918857626,0.42773363918857626,-0.8571428571428571,1.0,402,0.6359988737153316,0.0674574191475065,24,2,11584,832,1,0,0,1,0,0,5121,4688
-1.0,-1.0,0.2608695652173913,0.018972308598876112,0.018972308598876112,-0.4782608695652174,1.0,235,0.6606375763056749,0.5846464646464646,124,2,8134,3064,1,0,0,1,0,18,610,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,53,0.3190789473684211,0.5019157088122606,11,3,8134,3064,1,0,0,1,0,0,3,6969
-1.0,-1.0,0.16666666666666666,0.08480126588811351,0.08480126588811351,-0.6666666666666666,1.0,235,0.6643835616438356,0.37549019607843137,28,3,8134,3064,1,0,1,1,0,0,610,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.308584686774942,1.0268817204301075,13,2,8134,3064,1,0,0,1,0,0,610,6969
-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,235,0.2071097372488408,0.6966542750929368,53,2,8134,3064,1,1,0,1,0,129,610,6969
0.0,-1.0,0.0,0.11528486410825428,0.11528486410825428,0.0,0.6666666666666666,86,0.6511627906976745,0.591715976331361,15,2,7195,3454,1,0,0,1,0,0,0,10586
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.7222222222222222,0.423728813559322,7,2,1710,388,1,0,0,1,0,0,3,545
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,16,0.3634496919917865,0.3226837060702875,23,2,8134,3064,1,0,0,1,0,27,41,6969
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.675,235,0.7692307692307693,0.25146198830409355,5,3,3012,1217,1,0,0,1,0,0,610,1650
-1.0,-1.0,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,1.0,8,0.8393665158371041,0.3071428571428572,25,3,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,52,0.6422172452407615,0.5852156057494866,18,2,8134,3064,1,0,0,1,0,7,124,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,39,0.5508982035928144,1.0869565217391304,7,2,8134,3064,1,0,0,1,0,0,0,6969
0.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.14285714285714285,235,0.2540431266846361,0.43778280542986425,41,2,8134,3064,1,0,0,1,0,91,610,12
0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.4938271604938271,0.4318181818181818,9,2,6393,2336,1,0,0,1,1,0,0,5228
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,8,0.6585365853658537,0.2549019607843137,2,3,8134,3064,1,0,0,1,1,0,0,6969
-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,70,0.7769784172661871,0.5189873417721519,23,2,8134,3064,1,0,0,1,0,0,68,6735
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,12,0.15712383488681758,0.42953020134228187,52,2,8134,3064,1,0,0,1,0,0,0,6969
-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.6666666666666666,53,0.5217391304347826,0.3055555555555556,9,2,5173,2064,1,0,0,1,0,0,0,4008
-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.7772020725388601,0.5825242718446602,6,2,8059,2971,1,0,0,1,1,0,610,6969
-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.5351027397260274,0.8666666666666667,40,2,8134,3064,1,0,0,1,0,1,3,6969
-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.6153846153846154,0.3895131086142322,7,2,2965,1165,1,0,0,1,0,1,610,1800
